"","BCH_309","BCH_313","BCH_314","BCH_317","BPFC_384","BPFC_385","BPFC_386","BPFC_387","gene"
"ENSMUSG00000023088",496.203031375418,434.335840851598,379.89680840873,384.148593409435,420.076020180308,379.288473860581,377.303122057565,297.397871034535,"Abcc1"
"ENSMUSG00000023089",1419.34505542168,1290.46004270797,1312.82048114163,1431.72622313804,1334.08758057263,1354.23804089818,1366.36926969672,1390.28305445165,"Ndufa5"
"ENSMUSG00000023092",1677.09811748625,1619.59009099774,1192.12409930344,1005.63036952872,1583.36346067962,1398.36108483722,1428.43218533543,1068.96857141085,"Fhl1"
"ENSMUSG00000023094",371.30066649831,334.921192834454,388.800639855809,303.565698814927,360.06516015455,356.378431815311,367.451865606976,366.028148965581,"Msrb2"
"ENSMUSG00000023104",799.375135213488,758.639935354124,804.312774052857,874.269212586991,812.454720348728,756.03138749391,832.431170074784,848.519799874756,"Rfc2"
"ENSMUSG00000023106",1555.60218074216,1441.02980086986,1501.77957074076,1652.50127682162,1469.80444863088,1476.42493180629,1528.91500113144,1766.70973037648,"Denr"
"ENSMUSG00000023110",1109.36009531758,1144.71623833332,1425.60234613797,1426.20684679595,1311.00648056272,1178.59438521778,1313.17248486354,1475.5509755175,"Prmt5"
"ENSMUSG00000023118",3056.70151135612,3080.888897774,2857.14057990732,3410.97457941137,3125.18094134142,2931.63686171881,3003.64809178464,2717.13509445188,"Sympk"
"ENSMUSG00000023143",194.166403581685,198.829296034287,210.724010914217,185.45104509421,193.881240083219,184.977376513661,229.534275298728,177.814811003166,"Nagpa"
"ENSMUSG00000023147",1042.36700870168,1063.64021470769,1050.65211075539,848.880081413379,1053.42140445216,1066.58973521868,1104.32584811105,1348.68894661466,"Get1"
"ENSMUSG00000023150",2414.02207026119,2972.78753293982,2363.47259189702,2069.7661282836,2592.46915311276,2756.84172611416,2618.4639645666,2227.36447467124,"Ivns1abp"
"ENSMUSG00000023153",13.6257125320481,15.4430521191679,12.8610898680039,24.2852559051942,24.0043440103033,8.48520075750741,13.7917590308248,11.4383796551744,"Tmem52"
"ENSMUSG00000023156",556.383261725297,556.915067047493,506.529077878306,472.458614882869,462.545244198537,492.14164393543,529.012471396638,596.875447460919,"Rpp14"
"ENSMUSG00000023169",3266.76457955853,3841.45921464302,3147.99907384525,3380.06607189567,3139.95284534776,3261.71117118585,3039.11261500676,3132.03632012594,"Slc38a1"
"ENSMUSG00000023170",547.299453370598,572.358119166661,523.347426167234,628.105027729795,590.876160253621,515.0516859807,483.696691723928,474.172829341776,"Gps2"
"ENSMUSG00000023175",6821.94007437874,6624.10416836559,8771.26328997864,9930.46191468759,7756.17284732917,7632.43808137791,7999.2202378784,9520.89128388881,"Bsg"
"ENSMUSG00000023186",169.185930606264,185.316625430015,161.258280652664,172.204541873195,194.804484083616,182.431816286409,165.501108369898,149.738788213192,"Vwa5a"
"ENSMUSG00000023191",584.77016283373,602.279032647549,491.68935879984,489.016743909138,563.178840241732,503.172404920189,457.098299307337,356.669474702257,"P3h3"
"ENSMUSG00000023192",1152.5081850024,1047.23197183107,1063.5132006234,1085.10938885481,1138.35985248862,1131.92578105149,1041.27780682727,1059.60989714752,"Grm2"
"ENSMUSG00000023206",89.7026075026499,82.0412143830795,54.4123032877087,45.2588860051346,65.550324028136,101.822409090089,78.8100516047133,46.7933713166226,"Il15ra"
"ENSMUSG00000023224",115.818556522409,107.136174076727,104.867348154493,113.699152647046,122.791452052706,101.822409090089,105.408444021304,151.818493605042,"Serping1"
"ENSMUSG00000023232",106.73474816771,153.465330434231,132.568157100963,245.060309588778,89.5546680384394,141.702852650374,156.634977564368,118.543207335444,"Serinc2"
"ENSMUSG00000023235",173.727834783613,137.057087557615,142.461303153274,130.257281673314,159.721212068557,123.035410983857,199.98050594696,115.423649247669,"Ccl25"
"ENSMUSG00000023236",3229.2938700954,2659.10053676923,3426.98579252042,2666.96264849769,3337.52706143256,3388.98918254846,3255.84025691972,3884.8896719756,"Scg5"
"ENSMUSG00000023243",22.7095208867468,11.5822890893759,20.7756067098524,7.72712687892543,27.6973200118885,25.4556022725222,9.85125645058917,14.5579377429492,"Kcnk5"
"ENSMUSG00000023249",113.547604433734,81.0760236256315,45.5084718406291,91.6216472786872,76.6292520328914,68.73012613581,83.7356798300079,50.9527821003224,"Parp3"
"ENSMUSG00000023259",165.779502473252,150.569758161887,175.108685125899,123.634030062807,154.181748066179,151.885093559383,144.813469823661,117.503354639519,"Slc26a6"
"ENSMUSG00000023262",215.740448424095,167.943191795951,200.830864861907,236.229307441434,204.960168087975,187.522936740914,236.43015481414,199.65171761759,"Acy1"
"ENSMUSG00000023266",513.235172040478,481.630187966549,383.854066829654,459.212111661854,429.308460184271,454.806760602397,435.425535116041,446.096806551802,"Frs3"
"ENSMUSG00000023267",24.9804729754215,20.2690059064079,25.7221797360077,26.49300644203,18.4648800079256,18.6674416665163,17.7322616110605,28.0760227899736,"Gabrr2"
"ENSMUSG00000023272",349.726621655901,391.867447523886,320.537932094866,507.782623472242,349.909476150191,297.83054658851,314.255080773794,369.147707053356,"Creld2"
"ENSMUSG00000023274",148.747361808192,194.968533004495,165.215539073588,164.47741499427,144.02606406182,196.856657574172,149.739098048955,145.579377429492,"Cd4"
"ENSMUSG00000023277",840.252272809632,707.48482520938,947.763391811362,1059.7202576812,983.254860422041,976.646607189103,949.661121836795,871.396559185105,"Twf2"
"ENSMUSG00000023284",135.121649276144,137.057087557615,138.504044732349,108.179776304956,130.177404055876,110.307609847596,152.694474984132,155.977904388742,"Zfp605"
"ENSMUSG00000023286",856.148937430355,741.26650172006,912.148066023044,896.34671795535,849.38448036458,913.007601507797,824.550164914313,944.186247899851,"Ube2j2"
"ENSMUSG00000023307",957.206305376378,953.608468358619,1064.50251522863,959.267608255171,957.404028410945,1034.34597234015,1096.44484295057,1201.02986379331,"Marchf5"
"ENSMUSG00000023328",1733.87191970312,1539.47925812955,1381.08318890257,1626.00827037959,1341.4735325758,1406.84628559473,1351.59238502083,1302.93542799396,"Ache"
"ENSMUSG00000023330",116.954032566746,128.370370740583,127.621584074808,142.399909625911,142.179576061027,150.188053407881,106.393569666363,159.097462476517,"Dtwd1"
"ENSMUSG00000023336",55.6383261725297,93.6235034724555,87.0596852603339,89.4138967418514,96.9406200416096,74.6697666660652,93.5869362805971,100.86571150472,"Wfdc1"
"ENSMUSG00000023341",14.7611885763854,19.3038151489599,34.6260111830873,9.93487741576126,30.4670520130773,18.6674416665163,21.6727641912962,17.6774958307241,"Mx2"
"ENSMUSG00000023345",210.063068202408,190.142579217255,267.114943412388,279.280442909733,285.282396122451,235.040060982955,261.058295940613,253.724057805687,"Poc1a"
"ENSMUSG00000023348",215.740448424095,163.117238008711,157.30102223174,156.750288115344,179.109336076879,187.522936740914,193.084626431548,133.101145078393,"Trip6"
"ENSMUSG00000023353",5869.27567317971,5729.3723362113,6442.41670926471,7074.73659529044,5795.20259048746,5943.88313063394,6173.78241758423,6099.77591429574,"Agap3"
"ENSMUSG00000023367",227.095208867468,187.247006944911,263.157684991464,331.162580525375,233.580732100259,282.557185224997,244.311159974611,471.053271254001,"Tmem176a"
"ENSMUSG00000023391",207.792116113733,226.819828000279,149.386505389891,205.320799925733,217.885584093523,178.189215907656,183.233369980958,196.532159529815,"Dlx2"
"ENSMUSG00000023393",14.7611885763854,20.2690059064079,5.9358876313864,18.7658795631046,18.4648800079256,16.9704015150148,2.95537693517675,18.717348526649,"Slc17a9"
"ENSMUSG00000023411",30.6578531971082,32.8164857532318,31.6580673673941,36.4278838577913,34.1600280146624,21.2130018937685,32.5091462869442,44.7136659247727,"Nfatc4"
"ENSMUSG00000023439",22.7095208867468,19.3038151489599,1.97862921046213,15.4542537578509,18.4648800079256,10.1822409090089,7.88100516047133,4.15941078369979,"Gnb3"
"ENSMUSG00000023452",911.787263602884,828.13366989038,819.152493131323,707.584047055885,873.388824374883,893.49163976553,834.401421364902,846.440094482906,"Pisd"
"ENSMUSG00000023456",10441.8377037262,10224.2656936466,14605.2515170262,15952.1015039073,12522.8816213752,12261.1150945982,13094.2900741231,17919.7815088746,"Tpi1"
"ENSMUSG00000023460",1690.7238300183,1716.10916674253,1855.95419941348,1608.34626608491,1781.86092076482,1818.37852233384,1814.60143819852,1806.22413282163,"Rab12"
"ENSMUSG00000023473",2387.90612124143,2301.97995651347,1653.14470534111,1867.75695416312,1907.42210481872,2053.41858331679,1914.09912834947,901.552287366929,"Celsr3"
"ENSMUSG00000023484",63.5866584828911,45.3639656000557,88.048999865565,92.7255225471051,56.3178840241732,69.5786462115607,66.9885438640063,68.6302779310465,"Prph"
"ENSMUSG00000023495",2971.54080803082,2819.32220250559,3092.59745595232,3057.73449351763,3111.33228133547,3232.86148861032,3253.8700056296,2724.41406332336,"Pcbp4"
"ENSMUSG00000023505",13.6257125320481,13.5126706042719,10.8824606575417,15.4542537578509,10.1556840043591,5.93964053025519,16.7471359660016,13.5180850470243,"Cdca3"
"ENSMUSG00000023571",246.398301621203,183.386243915119,237.435505255456,213.047926804658,241.889928103826,274.92050454324,249.236788199906,178.854663699091,"C1qtnf12"
"ENSMUSG00000023572",954.935353287703,847.437485039339,942.816818785207,972.514111476186,886.314240380431,874.824198099014,910.256096034439,986.820208432774,"Ccndbp1"
"ENSMUSG00000023707",478.03541466602,512.516292204885,521.368796956772,575.119014845735,573.334524246091,547.295448859228,585.164633164996,528.245169529873,"Ogfod2"
"ENSMUSG00000023723",667.659914070356,734.510166417924,885.436571681805,788.166941650393,831.84284435705,759.425467796913,888.583331843143,876.59582266473,"Mrps23"
"ENSMUSG00000023755",172.592358739276,91.6931219575595,108.824606575417,134.672782746986,124.637940053498,151.885093559383,137.917590308248,90.4671845454703,"Rhebl1"
"ENSMUSG00000023764",564.331594035658,565.601783864525,332.409707357638,381.9408428726,590.876160253621,516.748726132201,533.938099621933,280.760227899736,"Sfi1"
"ENSMUSG00000023781",32.9288052857829,17.3734336340639,11.8717752627728,34.2201333209555,12.925416005548,23.7585621210207,13.7917590308248,11.4383796551744,"Hes7"
"ENSMUSG00000023791",214.604972379757,202.690059064079,202.809494072369,193.178171973136,209.576388089956,190.917017043917,184.218495626017,247.484941630137,"Pigx"
"ENSMUSG00000023795",13.6257125320481,18.3386243915119,18.7969774993903,16.5581290262688,4.61622000198141,14.4248412877626,7.88100516047133,14.5579377429492,"Pisd-ps2"
"ENSMUSG00000023800",995.812490883848,1214.20997286958,1211.91039140806,1007.83812006556,1299.00430855757,1015.67853067364,1135.84986875293,1080.40695106602,"Tiam2"
"ENSMUSG00000023805",1384.14529804722,1411.10888738897,1452.31384047921,1609.45014135332,1344.24326457699,1681.76679013797,1570.29027822391,1490.10891326045,"Synj2"
"ENSMUSG00000023806",175.998786872288,167.943191795951,195.884291835751,152.334787041673,199.420704085597,162.915854544142,148.753972403896,193.41260144204,"Rsph3b"
"ENSMUSG00000023809",1400.04196266794,1269.22584604411,1374.15798666595,1421.79134572228,1280.53942854964,1292.29607536838,1276.72283599636,1279.01881598768,"Rps6ka2"
"ENSMUSG00000023826",298.630199660721,286.661654962054,261.179055781002,256.099062272957,291.745104125225,291.890906058255,319.180708999089,183.014074482791,"Prkn"
"ENSMUSG00000023827",914.058215691559,882.184352307467,899.28697615504,1110.49852002843,878.928288377261,955.433605295334,892.523834423378,1266.54058363658,"Agpat4"
"ENSMUSG00000023828",43.1480896848189,71.4241160511516,50.4550448667844,51.8821376156422,35.0832720150587,46.6686041662907,46.3009053177691,40.5542551410729,"Slc22a3"
"ENSMUSG00000023830",650.627773405296,648.608189005052,583.695617086329,577.326765382571,601.955088258376,639.784137116059,547.729858652758,435.698279592553,"Igf2r"
"ENSMUSG00000023832",724.433716287223,702.65887142214,921.051897470123,792.582442724065,698.895708299986,738.212465903144,803.862526368076,872.43641188103,"Acat2"
"ENSMUSG00000023845",1426.1579116877,1453.57728071668,1256.42954864346,1237.44417589649,1311.00648056272,1254.96119203535,1274.75258470624,1246.78338241401,"Lnpep"
"ENSMUSG00000023852",361.081382099274,529.889725838949,459.041976827215,328.95482998854,352.67920815138,398.804435602848,369.422116897094,357.709327398182,"Chd1"
"ENSMUSG00000023861",1113.90199949493,995.111670928883,1114.95756009541,1078.48613724431,1086.65818846642,1131.92578105149,1263.91620261059,1469.31185934195,"Mpc1"
"ENSMUSG00000023868",2527.56967469492,2706.39488388418,1814.40298599378,1904.18483802091,2061.6038528849,2063.6008242258,1964.34053624748,1770.86914116018,"Pde10a"
"ENSMUSG00000023873",23.8449969310842,36.6772487830238,26.7114943412388,24.2852559051942,23.0811000099071,29.6982026512759,32.5091462869442,28.0760227899736,"1700010I14Rik"
"ENSMUSG00000023882",15.8966646207228,31.8512949957838,13.8504044732349,25.3891311736121,21.2346120091145,16.9704015150148,16.7471359660016,13.5180850470243,"Zfp54"
"ENSMUSG00000023883",897.026075026499,963.260375933099,907.201492996888,731.86930296108,963.866736413719,957.130645446836,954.58675006209,930.668162852827,"Phf10"
"ENSMUSG00000023885",141.934505542168,151.534948919335,126.632269469577,117.010778452299,116.328744049932,151.885093559383,124.125831277423,114.383796551744,"Thbs2"
"ENSMUSG00000023886",221.417828645781,166.978001038503,220.617156966528,208.632425730987,269.587248115714,183.28033636216,225.593772718492,216.289360752389,"Smoc2"
"ENSMUSG00000023892",43.1480896848189,57.9114454468797,70.2413369714057,50.7782623472242,36.006516015455,56.0023249995489,53.1967848331815,54.0723401880972,"Zfp51"
"ENSMUSG00000023904",840.252272809632,814.620999286108,1089.2353803594,1229.71704901756,1077.42574846246,857.853796583999,1049.15881198775,1288.37749025101,"Hcfc1r1"
"ENSMUSG00000023905",87.4316554139752,110.996937106519,136.525415521887,150.127036504837,92.3244000396282,101.822409090089,123.140705632365,107.104827680269,"Tnfrsf12a"
"ENSMUSG00000023908",160.102122251565,111.962127863967,125.642954864345,122.530154794389,122.791452052706,114.55021022635,132.006836437895,105.02512228842,"Pkmyt1"
"ENSMUSG00000023909",1216.09484348529,1224.82707120151,1326.67088561486,1461.53085538532,1252.84210853776,1381.39068332221,1206.77891519717,1503.62699830747,"Paqr4"
"ENSMUSG00000023911",149.882837852529,138.987469072511,137.514730127118,178.827793483703,125.561184053894,146.793973104878,144.813469823661,173.655400219466,"Flywch2"
"ENSMUSG00000023912",996.947966928185,964.225566690547,741.9859539233,734.077053497915,850.307724364976,887.551999235275,911.241221679498,591.676183981295,"Slc25a27"
"ENSMUSG00000023913",1677.09811748625,1804.90671642775,1992.47961493537,2188.98465727273,1780.01443276403,1766.61879771304,1744.65751739934,2704.65686210079,"Pla2g7"
"ENSMUSG00000023915",1428.42886377637,1450.68170844434,1463.19630113675,1359.97433069087,1263.92103654251,1367.81436211019,1381.1461543726,1442.2756892479,"Tnfrsf21"
"ENSMUSG00000023918",36.3352334187949,46.3291563575037,24.7328651307767,25.3891311736121,38.7762480166439,47.5171242420415,28.5686437067086,27.0361700940486,"Adgrf4"
"ENSMUSG00000023919",68.1285626602404,41.5032025702638,34.6260111830873,48.5705118103884,65.550324028136,61.9419655298041,39.4050258023567,73.8295414106712,"Cenpq"
"ENSMUSG00000023921",570.008974257345,532.785298111293,480.806898142299,477.977991224958,612.110772262735,476.019762496166,504.384330270165,526.165464138023,"Mmut"
"ENSMUSG00000023923",623.3763483412,647.642998247605,634.150661953114,612.650773971945,550.253424236184,660.148618934076,670.870564285122,589.596478589445,"Tbc1d5"
"ENSMUSG00000023927",1504.50575874698,1356.09301421443,1374.15798666595,1286.01468770687,1392.25195259759,1623.21890491117,1519.06374468085,1459.95318507862,"Satb1"
"ENSMUSG00000023932",799.375135213488,880.253970792571,1000.19706588861,1058.61638241278,1067.2700644581,962.22176590134,1050.1439376328,1295.65645912248,"Cdc5l"
"ENSMUSG00000023935",60.180230349879,61.7722084766717,51.4443594720155,41.9472601998809,67.3968120289286,64.4875257570563,35.464523222121,31.1955808777484,"Spats1"
"ENSMUSG00000023938",682.421102646742,616.756894009269,580.727673270636,776.024313697796,598.262112256791,611.782974616284,627.52503590253,654.067345736791,"Aars2"
"ENSMUSG00000023939",344.049241434214,322.37371298763,310.644786042555,390.771845019943,358.218672153758,363.166592421317,359.570860446505,379.546234012605,"Mrpl14"
"ENSMUSG00000023942",592.718495144092,501.899193872957,449.148830774904,496.743870788063,542.867472233014,509.112045450444,433.455283825923,478.332240125475,"Slc29a1"
"ENSMUSG00000023944",29046.6126901935,30905.4080534848,32536.5787368393,35967.567870861,30464.2822810761,32416.0124539056,31599.8753165549,38080.4455774675,"Hsp90ab1"
