"","BInt_390","BInt_391","BInt_392","BInt_398","BNPFC_381","BNPFC_382","BNPFC_383","BNPFC_389","gene"
"ENSMUSG00000027315",36.7251473050202,40.6511975151218,51.4127154938752,88.9406985218772,40.813974538766,46.0296363905582,53.3148051164208,48.8350350510736,"Spint1"
"ENSMUSG00000027316",1157.808591353,1408.81806388344,919.89212491349,1152.36209389215,1312.69132063054,1068.09678988091,979.861494033613,833.952137026027,"Gfra4"
"ENSMUSG00000027318",288.968922215817,200.715287730914,149.492357359114,134.37779450588,197.425737303798,170.518880265022,231.030822171157,138.992022837671,"Adam33"
"ENSMUSG00000027323",23.1948298768548,25.4069984469511,31.6385941500771,14.5012008459582,24.6782171629748,27.1993305944208,35.5432034109472,31.3045096481241,"Rad51"
"ENSMUSG00000027324",66.6851358959577,45.732597204512,60.9042937388983,46.4038427070664,75.9329758860763,83.6902479828331,79.9722076746312,66.3655604540232,"Rpusd2"
"ENSMUSG00000027327",1007.04219715345,2098.61807171816,1101.81404127643,1450.12008459582,1602.18579119621,1291.96820323499,1122.84210775492,966.683257934073,"Adissp"
"ENSMUSG00000027329",257.076031135141,369.671827403139,177.176127240431,281.32329641159,292.341957161394,259.439768746783,233.454222403721,202.853222519844,"Spef1"
"ENSMUSG00000027330",394.312107906532,311.235730975151,328.250414307049,301.624977595931,371.122419643198,364.052578725324,403.092238683242,310.540735709391,"Cdc25b"
"ENSMUSG00000027331",16.4296711627722,17.7848989128658,23.7289456125578,18.3681877382138,24.6782171629748,11.5074090976396,24.2340023256458,35.061050805899,"Knstrn"
"ENSMUSG00000027332",1592.71165154403,1749.27184307258,1566.90137528257,1569.02993153268,1610.72825098339,1603.71437697104,1402.34093457737,1432.49436149816,"Ivd"
"ENSMUSG00000027333",1401.35430505998,1533.3123562735,1036.16395841502,1449.15333787276,1216.82593857437,1147.6025254646,975.822493646005,1184.56264508502,"Smox"
"ENSMUSG00000027335",512.219159780544,205.796687420304,333.787168283313,361.563274425892,305.630227941457,554.447892886269,482.256646280352,542.19410710551,"Adra1d"
"ENSMUSG00000027339",1039.90153947899,699.962807213503,884.298706494654,811.100500650597,951.060522973105,831.671839329404,924.123288684627,1104.42310038582,"Rassf2"
"ENSMUSG00000027340",1917.43926982,792.698351544875,1568.48330499007,1201.66617676841,1105.77396134099,1939.52149700216,2131.78440457931,2223.87236540274,"Slc23a2"
"ENSMUSG00000027341",247.411518686452,157.523390371097,314.013046939515,206.883798735671,206.917359289558,298.146508438843,281.922227055013,262.957881044243,"Tmem230"
"ENSMUSG00000027342",476.460463720393,524.654517929541,712.659333230486,619.684649483949,498.310154252376,558.632405285411,533.148051164208,583.516059841034,"Pcna"
"ENSMUSG00000027346",983.847367276593,1233.50977459948,1457.7482254648,1198.76593659921,895.059953257124,1011.6058724925,1325.59992721283,1356.11135795674,"Gpcpd1"
"ENSMUSG00000027347",4299.74158842197,2892.58677318539,4510.87256094724,3368.14558315457,2657.65415601267,4230.54203553221,5102.87308970349,5244.13145625375,"Rasgrp1"
"ENSMUSG00000027349",727.73778738632,748.236104262711,965.768086431102,786.931832574,711.871648931965,905.946934414168,912.006287521804,952.909273688898,"Fam98b"
"ENSMUSG00000027350",10118.7445337779,13230.6944412498,9676.66402080107,9767.04214311441,11173.5374016361,9407.83000137023,8270.2571936654,8642.54902365411,"Chgb"
"ENSMUSG00000027351",2075.93727397851,1356.73371706719,2275.60588424429,1852.2867213904,1264.28404850317,1720.88072414701,2223.87361341676,3082.86811014726,"Spred1"
"ENSMUSG00000027353",67.6515871408266,57.16574650564,85.424204205208,72.5060042297912,71.1871648931965,77.4134793841206,82.3956079071958,66.3655604540232,"Mcm8"
"ENSMUSG00000027355",26.0941836114617,25.4069984469511,25.3108753200616,26.1021615227248,18.0340817729431,27.1993305944208,17.7716017054736,13.7739842451746,"Tmco5"
"ENSMUSG00000027356",22.2283786319859,25.4069984469511,15.8192970750385,5.8004803383833,17.0849195743672,11.5074090976396,23.4262022481243,15.0261646310996,"Fermt1"
"ENSMUSG00000027357",374.983083009153,527.195217774236,456.386720614861,532.677444408199,389.156501416141,368.237091124466,476.602045737701,409.462986197464,"Crls1"
"ENSMUSG00000027358",52.1883672229234,22.866298602256,57.7404343238906,72.5060042297912,55.0514075174053,62.7676859871248,83.2034079847173,78.8873643132728,"Bmp2"
"ENSMUSG00000027359",99.544478221502,96.5465940984143,131.30016572282,111.175873152346,100.611193049051,129.719884373391,97.7438093801048,102.678791645847,"Slc27a2"
"ENSMUSG00000027360",39.624501039627,60.9767962726827,83.0513096439523,58.9715501068968,100.611193049051,48.121892590129,64.6240062017222,52.5915762088485,"Hdc"
"ENSMUSG00000027361",282.203763501734,199.444937808566,339.323922259576,261.021615227248,270.511226594147,277.223946443135,299.693828760487,340.593064971591,"Gabpb1"
"ENSMUSG00000027363",675.549420163397,345.535178878535,713.450298084238,537.511178023519,529.632506805382,723.920645051506,827.187279382044,935.378748285949,"Usp8"
"ENSMUSG00000027365",527.682379698448,468.759121346248,689.72135247168,475.63938774743,404.343096593356,485.403438300432,611.504658683796,612.316208717308,"Trpm7"
"ENSMUSG00000027366",547.011404595827,323.939230198627,539.438030258814,441.803252440194,348.342526877375,446.696698608372,607.465658296189,604.803126401758,"Sppl2a"
"ENSMUSG00000027367",1528.92586938268,1359.27441691189,1884.86924649084,1380.51432053522,1461.70978580697,1433.19549670602,1592.17395279493,1581.50382742323,"Stard7"
"ENSMUSG00000027368",15.4632199179032,16.5145489905182,20.5650861975501,23.2019213535332,19.932406170095,14.6457933969958,15.348201472909,17.5305254029495,"Dusp2"
"ENSMUSG00000027371",237.747006237762,484.003320414419,310.849187524507,407.967117132958,423.326340564875,306.515533237126,250.418024031673,230.401191010194,"Fahd2a"
"ENSMUSG00000027374",804.087435730968,870.189696808076,928.592738304761,836.235915450259,872.280060491301,862.009554223181,784.373875273403,920.352583654849,"Mrps5"
"ENSMUSG00000027375",2907.08534456581,2285.35951030325,3662.95823772517,3222.16682797192,2475.41501388609,3001.34151828435,2895.15547783715,3561.2010175706,"Mal"
"ENSMUSG00000027376",15.4632199179032,17.7848989128658,1.58192970750385,14.5012008459582,15.1865951772153,4.18451239914165,19.3872018605167,15.0261646310996,"Prom2"
"ENSMUSG00000027377",8.69806120382056,7.62209953408534,16.6102619287905,11.6009606767666,20.881568368671,4.18451239914165,12.1170011628229,8.76526270147476,"Mall"
"ENSMUSG00000027378",278.337958522258,292.180482139938,301.357609279484,286.157030026909,277.155361984178,284.546843141633,275.459826434841,217.879387150944,"Nphp1"
"ENSMUSG00000027381",69.5844896305645,60.9767962726827,67.2320125689137,63.8052837222163,63.5938673045889,104.612809978541,72.7020069769375,78.8873643132728,"Bcl2l11"
"ENSMUSG00000027384",428.137901476946,947.681042071277,539.438030258814,632.252356883779,549.564912975477,519.925665593351,486.295646667959,492.106891668511,"Ndufaf5"
"ENSMUSG00000027386",24.1612811217238,53.3546967385974,38.7572778338444,30.9358951380442,40.813974538766,35.5683553927041,29.8886028682965,40.0697723495989,"Fbln7"
"ENSMUSG00000027387",144.967686730343,121.953592545365,153.447181627874,118.909846936858,148.069302977849,120.304731475323,160.752215426784,157.774728626546,"Zc3h8"
"ENSMUSG00000027394",1154.9092376184,1070.90498453899,1010.85308309496,994.782378032735,972.891253540352,1366.24329831975,1347.41052930591,1321.05030715084,"Ttl"
"ENSMUSG00000027395",333.425679479788,223.58158633317,277.628663666926,290.990763642229,331.257607303008,259.439768746783,336.044832248955,254.192618342768,"Polr1b"
"ENSMUSG00000027397",2362.97329370459,1493.93150868073,2389.50482318457,1848.41973449814,1975.20653523656,2045.18043508048,2295.76782031618,2473.05626220181,"Slc20a1"
"ENSMUSG00000027400",529.615282188185,703.773856980546,648.59118007658,646.753557729738,555.259886166933,587.923992079403,594.540857055844,598.542224472133,"Pdyn"
"ENSMUSG00000027401",64.7522334062198,41.9215474374693,40.3392075413482,55.1045632146413,52.2039209216774,82.6441198830477,81.5878078296742,42.5741331214488,"Tgm3"
"ENSMUSG00000027404",1375.26012144852,1623.50720076018,1349.38604050079,1719.84242033065,1623.06735956488,1606.8527612704,1438.69193806584,1409.95511455151,"Snrpb"
"ENSMUSG00000027405",1559.85230921849,2853.20592559261,1944.19161052223,1921.892485451,1788.2215821171,1415.41131900966,1308.63612558487,1204.59753125982,"Nop56"
"ENSMUSG00000027406",3620.32636327909,3352.4534450752,4261.71863201538,3996.53095314609,4224.72094586157,3935.53391139273,3716.68815667655,3762.80205970452,"Idh3b"
"ENSMUSG00000027408",165.263162872591,195.633888041524,117.853763209037,247.487161104354,195.527412906646,187.256929861589,156.713215039176,116.452775891022,"Cpxm1"
"ENSMUSG00000027411",1033.13638076491,1237.32082436652,1103.39597098394,1111.75873152347,1168.418666447,966.622364201722,925.73888883967,836.456497797877,"Vps16"
"ENSMUSG00000027412",22.2283786319859,10.1627993787804,13.4464025137827,18.3681877382138,8.54245978718358,21.9686900954937,13.732601317866,20.0348861747994,"Lpin3"
"ENSMUSG00000027419",4632.20081665688,4705.37611237535,4740.25236853529,4677.12064618306,4014.95609997628,4991.07716407621,5276.55010637062,4888.51222665106,"Pcsk2"
"ENSMUSG00000027420",14.4967686730343,36.8401477480791,18.9831564900462,11.6009606767666,21.8307305672469,29.2915867939916,12.9248012403444,12.5218038592497,"Bfsp1"
"ENSMUSG00000027422",1423.58268369197,1713.70204524685,1233.90517185301,1338.94421144348,1779.67912232991,1198.86280235408,1198.77531504195,1177.04956276947,"Rrbp1"
"ENSMUSG00000027423",1257.35306957451,1288.13482126042,1543.96339452376,1263.53796704449,1064.01082460364,1178.98636845816,1321.56092682522,1369.88534220191,"Snx5"
"ENSMUSG00000027424",122.739308098357,57.16574650564,107.571220110262,96.6746723063883,93.0178954604434,122.396987674893,126.82461217088,142.748563995446,"Mgme1"
"ENSMUSG00000027425",504.487549821593,570.387115134053,441.358388393575,540.41141819271,548.615750776901,454.01959530687,494.373647443175,497.115613212211,"Kat14"
"ENSMUSG00000027427",247.411518686452,270.584533460029,297.402785010724,287.123776749973,216.408981275317,305.469405137341,351.393033721864,356.871409988615,"Polr3f"
"ENSMUSG00000027428",370.150826784808,209.607737187347,514.127154938752,362.530021148956,305.630227941457,341.037760530045,457.214843877184,494.611252440361,"Rbbp9"
"ENSMUSG00000027429",615.629442981522,536.087667230669,799.665467143197,467.905413962919,442.309584536394,630.815244170605,661.588263490131,714.995000363155,"Sec23b"
"ENSMUSG00000027430",676.515871408266,846.053048283472,885.880636202157,933.877334479711,879.873358079909,924.777240210306,806.992277444006,808.908529307527,"Dtd1"
"ENSMUSG00000027433",576.004941941895,501.788219327285,665.992406859122,495.941068931772,398.6481234019,560.724661484982,615.543659071404,563.481173666234,"Xrn2"
"ENSMUSG00000027434",65.7186846510887,81.3023950302436,83.0513096439523,89.9074452449411,116.746950424842,108.797322377683,129.248012403444,85.1482662428976,"Nkx2-2"
"ENSMUSG00000027435",55.0877209575302,57.16574650564,45.0849966638598,66.7055238914079,59.7972185102851,33.4760991931332,49.2758047288132,52.5915762088485,"Cd93"
"ENSMUSG00000027438",7390.45266951287,11630.0535390919,8259.25500287761,7151.02551050354,6313.82694492724,6441.01071037879,7359.86650629863,7017.2188827235,"Napb"
"ENSMUSG00000027439",515.118513515151,518.302768317803,681.81170393416,448.570479501642,421.428016167723,486.449566400217,563.036654032505,654.890341838757,"Gzf1"
"ENSMUSG00000027447",15773.4507675062,34843.1576701488,20909.1559089322,24747.7493637123,22668.8407885895,19071.9613871879,15591.349296243,14784.4938166161,"Cst3"
"ENSMUSG00000027452",388.513400437319,240.096135323688,358.307078749623,332.560872733976,283.79949737421,377.652244022534,391.783037597941,368.14103346194,"Acss1"
"ENSMUSG00000027454",25.1277323665927,35.5697978257316,10.282543098775,43.5036025378747,22.7798927658229,11.5074090976396,16.9638016279521,20.0348861747994,"Gins1"
"ENSMUSG00000027455",2384.2352210917,2591.51384158901,2700.35401070908,2468.10438398209,2765.85864665033,2398.77173280795,2115.62840302888,2238.89853003384,"Nsfl1c"
"ENSMUSG00000027456",62.8193309164818,31.7587480586889,37.1753481263405,37.7031221994914,39.86481234019,37.6606115922749,41.1978039535979,43.8263135073738,"Sdcbp2"
"ENSMUSG00000027457",4716.28207496048,2816.36577784453,3443.86097323589,3464.82025546096,3697.93592565191,4520.31951917277,4576.18743915945,4696.92862760454,"Snph"
"ENSMUSG00000027459",96.6451244868952,149.901290837012,97.2886770114869,117.943100213794,155.662600566456,140.181165371245,74.3176071319805,116.452775891022,"Fam110a"
"ENSMUSG00000027463",37.6915985498891,17.7848989128658,28.4747347350693,21.2684279074054,32.2715147515824,27.1993305944208,28.2730027132535,10.0174430873997,"Slc52a3"
"ENSMUSG00000027465",1206.13115359645,966.73629090649,1055.14711490507,1103.05801101589,1023.19685006488,1058.68163698284,1128.49670829757,965.431077548148,"Tbc1d20"
"ENSMUSG00000027466",1944.49990467633,2211.6792148071,1614.35926650768,2001.16571674224,2146.05573098023,2217.79157154508,1735.96236659376,1880.7749396593,"Rbck1"
"ENSMUSG00000027469",28.9935373460685,16.5145489905182,43.503066956356,44.4703492609386,39.86481234019,20.9225619957083,20.1950019380382,53.8437565947735,"Tpx2"
"ENSMUSG00000027472",1010.90800213292,1322.43426916381,834.467920708282,991.882137863544,1080.14658197943,723.920645051506,693.09246651347,689.951392644656,"Pdrg1"
"ENSMUSG00000027474",77.3160995895161,69.8692457291156,69.6049071301695,87.0072050757494,98.7128686518991,71.1367107854081,68.6630065893298,45.0784938932987,"Ccm2l"
"ENSMUSG00000027475",1085.32474798783,717.747706126369,1042.49167724504,786.931832574,831.466085952535,1000.09846339486,1230.27951806529,1402.44203223596,"Kif3b"
"ENSMUSG00000027478",16.4296711627722,13.9738491458231,18.9831564900462,8.70072050757494,22.7798927658229,5.23064049892707,7.27020069769375,10.0174430873997,"Dnmt3b"
"ENSMUSG00000027479",1445.81106232395,1628.58860044957,1551.87304306128,1442.38611081131,1362.99691715507,1377.75070741739,1591.36615271741,1409.95511455151,"Mapre1"
"ENSMUSG00000027487",152.699296689294,162.604790060487,128.927271161564,152.745982244093,127.187734609178,128.673756273606,137.32601317866,102.678791645847,"Cdk5rap1"
"ENSMUSG00000027488",866.90676664745,1203.02137646314,744.297927380563,1069.22187570865,1034.58679644779,795.057355836914,768.217873722972,763.830035414229,"Snta1"
"ENSMUSG00000027489",1169.40600629143,1482.4983593796,1048.0284312213,1170.73028163036,1127.60469190823,1169.57121556009,1092.95350488663,939.135289443724,"Necab3"
"ENSMUSG00000027490",268.673446073569,231.203685867255,215.933405074276,258.121375058057,276.206199785602,241.655591050431,237.493222791329,176.55743441542,"E2f1"
"ENSMUSG00000027495",384.647595457843,262.962433925944,312.431117232011,348.995567026062,354.986662267407,435.189289510732,406.323438993328,475.828546651487,"Fam210b"
"ENSMUSG00000027496",26.0941836114617,39.3808475927742,40.3392075413482,29.0024016919165,39.86481234019,32.4299710933478,46.8524044962486,32.5566900340491,"Aurka"
"ENSMUSG00000027498",465.829500026835,541.169066920059,504.635576693729,545.24515180803,513.496749429591,412.174471315453,365.12563503973,443.271856617438,"Cstf1"
"ENSMUSG00000027499",1602.37616399272,1426.60296279631,2089.72914361259,1596.09883977847,1152.28290907121,1787.83292253327,2176.21340884299,2324.04679627674,"Pkia"
"ENSMUSG00000027500",4835.15557807936,5822.01369411885,6408.39724509811,4912.04009988759,6203.72412989243,4802.77410611483,4761.9814569894,4777.06817230374,"Stmn2"
"ENSMUSG00000027502",1551.15424801467,1934.74293173533,1910.97108666465,1812.65010574478,2008.42721218672,1740.75715804293,1580.86475170963,1428.73782034039,"Rtf2"
"ENSMUSG00000027506",978.048659807379,842.24199851643,1218.08587477797,949.345282048733,876.076709285605,1046.12809978541,1229.47171798776,1198.33662933019,"Tpd52"
"ENSMUSG00000027508",286.06956848121,184.200738740396,280.792523081934,194.31609133584,180.340817729431,246.886231549358,332.005831861348,384.419378478964,"Pag1"
"ENSMUSG00000027509",689.079737591562,617.390062260912,590.059780898937,636.119343776035,608.412969287186,677.891008660948,659.164863257566,564.733354052159,"Rae1"
"ENSMUSG00000027510",41.5574035293649,80.032045107896,33.2205238575809,58.004803383833,71.1871648931965,52.3064049892707,51.6992049613777,57.6002977525484,"Rbm38"
"ENSMUSG00000027519",643.656529082722,683.448258222985,658.873723175355,794.665806358512,654.921917017408,736.474182248931,801.337676901355,891.552434778575,"Rab22a"
